wavelength_nm,measured_norm,nist_synth_norm
243.09126300,3.95341024e-02,2.42710166e-04
243.10716200,5.29254596e-02,3.41555634e-04
243.12307700,6.13410556e-02,4.70723614e-04
243.13899200,7.55163752e-02,6.35108141e-04
243.15489200,1.02683071e-01,8.38681557e-04
243.17080700,1.21930147e-01,1.08453176e-03
243.18672200,9.82352847e-02,1.37298360e-03
243.20262100,7.42044382e-02,1.70128843e-03
243.21853600,7.47324128e-02,2.06428053e-03
243.23443600,7.54683775e-02,2.45174541e-03
243.25035100,7.25565173e-02,2.85129909e-03
243.26626600,8.82517639e-02,3.24640769e-03
243.28216600,1.01819113e-01,3.61849894e-03
243.29808000,8.32440043e-02,3.94936911e-03
243.31399500,6.33089612e-02,4.22081128e-03
243.32989500,7.91961986e-02,4.41758969e-03
243.34581000,9.63633746e-02,4.52956433e-03
243.36171000,9.86832632e-02,4.55204115e-03
243.37762500,9.38194967e-02,4.48769043e-03
243.39353900,9.17235973e-02,4.34685483e-03
243.40943900,9.08116410e-02,4.14809542e-03
243.42535400,1.05450938e-01,3.91723173e-03
243.44125400,1.31849671e-01,3.68832659e-03
243.45716900,1.70279827e-01,3.50167548e-03
243.47306800,2.39268515e-01,3.40494046e-03
243.48896800,2.76130746e-01,3.45137778e-03
243.50488300,3.43359519e-01,3.70045009e-03
243.52078200,4.57738029e-01,4.21544264e-03
243.53669700,5.67748748e-01,5.06414672e-03
243.55261200,6.34129562e-01,6.31294351e-03
243.56851200,6.52112699e-01,8.02227008e-03
243.58442700,6.28193847e-01,1.02471389e-02
243.60034200,5.49333632e-01,1.30201633e-02
243.61625700,4.95288226e-01,1.63493159e-02
243.63215600,4.30283346e-01,2.02043661e-02
243.64805600,4.03804617e-01,2.45220582e-02
243.66397100,4.00764763e-01,2.91956539e-02
243.67987100,3.88701342e-01,3.40609791e-02
243.69578600,3.90445259e-01,3.89326078e-02
243.71168500,4.13244164e-01,4.35782763e-02
243.72760000,4.36715038e-01,4.77711987e-02
243.74350000,3.89181319e-01,5.12731459e-02
243.75939900,3.39119722e-01,5.38844806e-02
243.77531400,3.05745324e-01,5.54481384e-02
243.79121400,2.67315169e-01,5.58635872e-02
243.80712900,2.20501416e-01,5.51051334e-02
243.82302900,2.08581988e-01,5.32213664e-02
243.83894300,2.07654033e-01,5.03249068e-02
243.85485800,2.48404077e-01,4.65896249e-02
243.87075800,2.61827432e-01,4.22328308e-02
243.88667300,2.21493368e-01,3.74787657e-02
243.90255700,1.87574996e-01,3.25730274e-02
243.91847200,1.74231637e-01,2.77096381e-02
243.93437200,1.69959842e-01,2.30830169e-02
243.95028700,1.64120122e-01,1.88232045e-02
243.96618700,1.68215926e-01,1.50314483e-02
243.98210100,1.68423916e-01,1.17499778e-02
243.99800100,1.70215830e-01,8.99477721e-03
244.01390100,1.94038686e-01,6.74172235e-03
244.02980000,1.72775707e-01,4.94751523e-03
244.04571500,1.38953330e-01,3.55371477e-03
244.06163000,1.30985713e-01,2.49912376e-03
244.07753000,9.93552309e-02,1.72131289e-03
244.09344500,8.76757916e-02,1.16036124e-03
244.10934400,7.20125434e-02,7.66165178e-04
244.12525900,6.06050910e-02,4.95090482e-04
244.14115900,5.76932307e-02,3.13363375e-04
244.15707400,6.08610787e-02,1.94105840e-04
244.17295800,7.21885350e-02,1.17834032e-04
244.18887300,9.22835704e-02,6.99678520e-05
244.20477300,8.80597731e-02,4.06970056e-05
244.22068800,7.13565749e-02,2.31642613e-05
244.23658800,5.85411900e-02,1.29159954e-05
244.25250200,4.94056285e-02,7.04739964e-06
244.26840200,4.52458282e-02,3.76690283e-06
244.28430200,4.20459818e-02,1.97136489e-06
244.30020100,4.84296754e-02,1.01017183e-06
244.31611600,6.56768475e-02,5.06460594e-07
244.33201600,6.30849719e-02,2.48771963e-07
244.34793100,6.66528007e-02,1.19558384e-07
244.36383100,4.57418044e-02,5.62964907e-08
244.37974500,3.33583988e-02,2.59363921e-08
244.39564500,4.38538950e-02,1.17073051e-08
244.41156000,4.54538182e-02,5.17002345e-09
244.42746000,4.78537030e-02,2.23710002e-09
244.44335900,6.07970817e-02,9.47827095e-10
244.45925900,8.06681279e-02,3.93166721e-10
244.47517400,9.83632786e-02,1.59543076e-10
244.49107400,1.01579124e-01,6.34411583e-11
244.50698900,1.13754540e-01,2.46774630e-11
244.52288800,7.27165096e-02,9.40731743e-12
244.53878800,5.24774811e-02,3.51101040e-12
244.55468800,4.02380686e-02,1.28299663e-12
244.57058700,2.74066845e-02,4.59065189e-13
244.58650200,2.58707582e-02,1.60652840e-13
244.60240200,2.32788826e-02,5.51004291e-14
244.61831700,3.27984257e-02,1.84840538e-14
244.63421600,5.38054173e-02,6.07771011e-15
244.65013100,6.69887845e-02,1.95438896e-15
244.66603100,5.11015471e-02,6.15983636e-16
244.68194600,3.09905125e-02,1.89875264e-16
244.69783000,1.56632482e-02,5.74380588e-17
244.71371500,1.77111499e-02,1.70115191e-17
244.72963000,8.83157608e-03,4.92160597e-18
244.74552900,1.63352159e-02,1.39584025e-18
244.76144400,3.23024495e-02,3.87104514e-19
244.77734400,3.80781722e-02,1.05237008e-19
244.79325900,2.59987521e-02,2.79762312e-20
244.80915800,2.41908388e-02,7.29141802e-21
244.82505800,2.87346207e-02,1.86048181e-21
244.84095800,4.11020271e-02,4.64799809e-22
244.85685700,5.21894949e-02,1.13703095e-22
244.87277200,6.31969665e-02,2.71942849e-23
244.88867200,7.33244804e-02,6.37663162e-24
244.90458700,5.00135993e-02,1.46192429e-24
244.92047100,2.90226069e-02,3.29109947e-25
244.93637100,2.37108619e-02,7.24330080e-26
244.95228600,2.39988481e-02,1.55856866e-26
244.96818500,3.36783834e-02,3.28859016e-27
244.98408500,4.83496792e-02,6.79326316e-28
244.99998500,5.42693951e-02,1.37396037e-28
245.01590000,7.19965442e-02,2.71662229e-29
245.03179900,1.00251188e-01,5.26763455e-30
245.04769900,1.14234517e-01,9.99964492e-31
245.06361400,8.48759260e-02,1.85561056e-31
245.07951400,7.46204182e-02,3.37676850e-32
245.09539800,8.85397501e-02,6.02700160e-33
245.11129800,9.34355151e-02,1.05142708e-33
245.12719700,7.53563829e-02,1.79610884e-34
245.14311200,8.25240388e-02,2.99866678e-35
245.15901200,1.07434843e-01,4.90997445e-36
245.17492700,1.07770827e-01,7.85783648e-37
245.19082600,1.16954386e-01,1.23353192e-37
245.20672600,1.28665824e-01,1.89572172e-38
245.22264100,1.22026143e-01,2.84738076e-39
245.23854100,1.03131050e-01,4.19483860e-40
245.25441000,7.90842040e-02,6.07379975e-41
245.27032500,7.88442155e-02,8.56240875e-42
245.28622400,7.40124474e-02,1.18416024e-42
245.30213900,6.63648145e-02,1.60020173e-43
245.31803900,5.69892645e-02,2.12119705e-44
245.33393900,3.95021039e-02,2.75305176e-45
245.34985400,2.86866230e-02,3.49160627e-46
245.36573800,2.43348319e-02,4.35330969e-47
245.38162200,2.87186215e-02,5.31446313e-48
245.39753700,4.37898981e-02,6.32609037e-49
245.41343700,3.66702398e-02,7.38763318e-50
245.42933700,2.76306737e-02,8.44699696e-51
245.44525100,2.63347359e-02,9.43811048e-52
245.46115100,1.83511191e-02,1.03449444e-52
245.47705100,2.31028911e-02,1.11019265e-53
245.49295000,2.14869686e-02,1.16669530e-54
245.50885000,2.57747628e-02,1.20027948e-55
245.52475000,2.76626722e-02,1.20902253e-56
245.54064900,2.81746476e-02,1.19255125e-57
245.55654900,3.38863735e-02,1.15155268e-58
245.57246400,4.34379150e-02,1.08629289e-59
245.58836400,4.11340256e-02,1.00553966e-60
245.60424800,3.32624034e-02,9.13550265e-62
245.62016300,2.08949970e-02,8.08819178e-63
245.63604700,1.72471721e-02,7.04462511e-64
245.65194700,1.62072221e-02,5.99277948e-65
245.66784700,4.02540678e-02,4.99143926e-66
245.68376200,3.34543942e-02,4.06086992e-67
245.69964600,3.26704318e-02,3.25065857e-68
245.71554600,5.19655057e-02,2.54126922e-69
245.73146100,5.93731501e-02,1.94043826e-70
245.74736000,5.05575732e-02,1.45443971e-71
245.76326000,3.34703934e-02,1.06720589e-72
245.77917500,1.74871606e-02,7.64794177e-74
245.79504400,1.40313265e-02,5.40753208e-75
245.81094400,1.77111499e-02,3.72427787e-76
245.82685900,1.45753004e-02,2.50497250e-77
245.84275800,1.87191015e-02,1.65411603e-78
245.85865800,1.69271875e-02,1.06925703e-79
245.87457300,2.02390285e-02,6.74978912e-81
245.89045700,2.75346783e-02,4.19441993e-82
245.90634200,2.42868342e-02,2.55165714e-83
245.92224100,2.38068573e-02,1.51611950e-84
245.93815600,3.58862775e-02,8.79478156e-86
245.95405600,4.40618850e-02,5.00846745e-87
245.96994000,4.66697599e-02,2.80077309e-88
245.98585500,3.76621922e-02,1.52484400e-89
246.00175500,2.59827528e-02,8.15055234e-91
246.01765400,3.40623650e-02,4.26635133e-92
246.03355400,3.24944403e-02,2.18611490e-93
246.04945400,2.21749356e-02,1.09677221e-94
246.06533800,1.58392397e-02,5.40391540e-96
246.08123800,2.86706238e-02,2.59905452e-97
246.09713700,3.31504088e-02,1.22414559e-98
246.11305200,3.90381262e-02,5.62768436e-100
246.12893700,3.22064541e-02,2.54790563e-101
246.14483600,3.38063773e-02,1.12637909e-102
246.16075100,4.77897061e-02,4.86000934e-104
246.17663600,3.70062237e-02,2.06537302e-105
246.19252000,2.49748012e-02,8.59590265e-107
246.20842000,3.89101323e-02,3.49160725e-108
246.22433500,4.46538566e-02,1.38439770e-109
246.24023400,5.07495640e-02,5.39174349e-111
246.25613400,4.23339680e-02,2.05558904e-112
246.27201800,3.53743020e-02,7.69860443e-114
246.28793300,3.38383758e-02,2.80493214e-115
246.30383300,3.06545286e-02,1.00371695e-116
246.31973300,3.19024687e-02,3.51663454e-118
246.33560200,3.12624994e-02,1.21432475e-119
246.35151700,3.18864694e-02,4.06563286e-121
246.36741600,5.13575348e-02,1.33729794e-122
246.38331600,4.05740524e-02,4.30588372e-124
246.39920000,3.31984065e-02,1.36219378e-125
246.41510000,3.87821385e-02,4.20471352e-127
246.43101500,5.04295794e-02,1.26655200e-128
246.44689900,4.98376078e-02,3.76105027e-130
246.46278400,5.22214934e-02,1.09331113e-131
246.47868300,4.70217430e-02,3.10210465e-133
246.49459800,5.09415548e-02,8.58670601e-135
246.51049800,4.63017775e-02,2.33500473e-136
246.52638200,4.59977921e-02,6.23972205e-138
246.54228200,4.54538182e-02,1.62663387e-139
246.55818200,5.23494872e-02,4.15184816e-141
246.57409700,5.54213398e-02,1.03396142e-142
246.58998100,4.16939987e-02,2.53937972e-144
246.60586500,3.41423612e-02,6.10655811e-146
246.62176500,2.56307697e-02,1.43240651e-147
246.63766500,3.44463466e-02,3.28975200e-149
246.65356400,4.60137913e-02,7.39930719e-151
246.66946400,5.45573812e-02,1.62908099e-152
246.68536400,3.81421692e-02,3.51173209e-154
246.70124800,2.83826376e-02,7.44077039e-156
246.71713300,2.90546054e-02,1.54331194e-157
246.73304700,2.97425724e-02,3.11197433e-159
246.74894700,3.45743404e-02,6.16499668e-161
246.76483200,4.00620770e-02,1.20026308e-162
246.78073100,3.31184103e-02,2.28005154e-164
246.79663100,3.62222613e-02,4.23966933e-166
246.81251500,2.06390093e-02,7.75000046e-168
246.82843000,2.47188135e-02,1.37625263e-169
246.84433000,3.75821961e-02,2.40196852e-171
246.86021400,3.57262851e-02,4.12141712e-173
246.87609900,2.25269187e-02,6.92244239e-175
246.89199800,2.18709502e-02,1.13433210e-176
246.90791300,1.63672144e-02,1.81233561e-178
246.92379800,2.05750124e-02,2.85732203e-180
246.93969700,3.38863735e-02,4.39464320e-182
246.95559700,4.35339104e-02,6.61608976e-184
246.97148100,4.75017199e-02,9.79385938e-186
246.98736600,8.39799690e-02,1.41917458e-187
247.00326500,1.24042046e-01,2.00599272e-189
247.01916500,1.37993376e-01,2.77545324e-191
247.03506500,1.11866630e-01,3.75980707e-193
247.05096400,8.91157224e-02,4.98818611e-195
247.06686400,9.18515911e-02,6.47782240e-197
247.08274800,7.91322017e-02,8.27284196e-199
247.09864800,8.55318945e-02,1.02992242e-200
247.11454800,1.11898629e-01,1.25539785e-202
247.13043200,1.34585540e-01,1.50496096e-204
247.14633200,1.44777051e-01,1.75859365e-206
247.16223100,1.21338176e-01,2.01258970e-208
247.17811600,1.02203094e-01,2.26409615e-210
247.19401600,1.02379086e-01,2.48327954e-212
247.20991500,1.18186327e-01,2.66751928e-214
247.22580000,1.48520871e-01,2.81684934e-216
247.24171400,1.89654897e-01,2.88822424e-218
247.25759900,2.31828872e-01,2.92387640e-220
247.27348300,2.16517607e-01,2.89906484e-222
247.28938300,1.52712670e-01,2.80136831e-224
247.30526700,1.35417500e-01,2.66287621e-226
247.32116700,1.39481305e-01,2.46675864e-228
247.33706700,1.39497304e-01,2.23732678e-230
247.35295100,1.06746876e-01,1.99631171e-232
247.36885100,8.72438123e-02,1.73597463e-234
247.38476600,7.62203414e-02,3.51595127e-236
247.40063500,6.26849911e-02,2.07101485e-234
247.41653400,4.37259012e-02,2.07394715e-232
247.43243400,4.28139449e-02,2.03665195e-230
247.44831800,4.31339296e-02,1.95162761e-228
247.46421800,5.54533382e-02,1.84174709e-226
247.48011800,6.12450602e-02,1.70378830e-224
247.49600200,5.40934035e-02,1.53811345e-222
247.51190200,5.03175848e-02,1.36737588e-220
247.52777100,5.49253636e-02,1.18131466e-218
247.54368600,5.02215894e-02,1.01345718e-216
247.55958600,4.29259396e-02,8.48733713e-215
247.57547000,5.46053789e-02,6.93694249e-213
247.59137000,7.94361871e-02,5.58274833e-211
247.60725400,7.65083276e-02,4.38506455e-209
247.62315400,7.01886309e-02,3.39132844e-207
247.63905300,6.77407484e-02,2.57038609e-205
247.65493800,9.69393469e-02,1.90255341e-203
247.67082200,1.13066573e-01,1.38015352e-201
247.68672200,1.04794970e-01,9.85709786e-200
247.70260600,9.17555957e-02,6.87180627e-198
247.71850600,9.82032862e-02,4.71635496e-196
247.73439000,8.15000880e-02,3.15980020e-194
247.75029000,5.30214550e-02,2.08405465e-192
247.76619000,4.47818505e-02,1.34744542e-190
247.78208900,5.04775771e-02,8.53793431e-189
247.79797400,3.44783450e-02,5.28412293e-187
247.81385800,2.10869878e-02,3.20516177e-185
247.82975800,2.72946899e-02,1.91372639e-183
247.84564200,1.73911652e-02,1.11554781e-181
247.86154200,2.25429179e-02,6.40076649e-180
247.87744100,2.48628066e-02,3.59930446e-178
247.89332600,2.77746668e-02,1.97710314e-176
247.90922500,3.22704510e-02,1.06839272e-174
247.92511000,3.01265539e-02,5.63990609e-173
247.94099400,2.77426684e-02,2.91792492e-171
247.95689400,3.96620962e-02,1.48579750e-169
247.97277800,3.99820809e-02,7.38742634e-168
247.98867800,3.54702974e-02,3.61486913e-166
248.00456200,4.59497944e-02,1.72725882e-164
248.02046200,4.04620578e-02,8.12214502e-163
248.03634600,4.20139833e-02,3.72963970e-161
248.05224600,3.51183143e-02,1.68536552e-159
248.06811500,2.65907236e-02,7.41092506e-158
248.08401500,2.98865654e-02,3.21826432e-156
248.09991500,3.40943635e-02,1.37000957e-154
248.11579900,2.92945939e-02,5.69576144e-153
248.13169900,2.75186791e-02,2.33006258e-151
248.14758300,4.51018351e-02,9.30951544e-150
248.16348300,6.75807561e-02,3.65979514e-148
248.17936700,8.64758492e-02,1.40523050e-146
248.19526700,8.36439851e-02,5.30873652e-145
248.21113600,7.02046302e-02,1.95225939e-143
248.22703600,5.75172392e-02,7.08766509e-142
248.24292000,4.43178727e-02,2.51341804e-140
248.25882000,6.34689535e-02,8.76888348e-139
248.27471900,8.68118330e-02,2.99833576e-137
248.29060400,1.09898725e-01,1.00191439e-135
248.30650300,1.10874678e-01,3.29216484e-134
248.32238800,9.47794506e-02,1.05721213e-132
248.33827200,5.47653713e-02,3.32749625e-131
248.35415600,3.06225301e-02,1.02669870e-129
248.37005600,2.83186407e-02,3.11620199e-128
248.38594100,3.84141561e-02,9.24218673e-127
248.40184000,5.10055517e-02,2.69512448e-125
248.41772500,5.53733421e-02,7.68171483e-124
248.43362400,3.90221269e-02,2.15266903e-122
248.44950900,2.05910116e-02,5.89639850e-121
248.46540800,1.05914916e-02,1.58789178e-119
248.48127700,9.35955074e-03,4.16614516e-118
248.49717700,1.47672912e-02,1.07840220e-116
248.51306200,1.55992512e-02,2.72809132e-115
248.52896100,2.20789402e-02,6.78470734e-114
248.54484600,1.69911844e-02,1.64945120e-112
248.56074500,2.03990208e-02,3.94209130e-111
248.57663000,2.24789210e-02,9.21011902e-110
248.59252900,1.99830408e-02,2.11527795e-108
248.60839800,2.12149817e-02,4.73455875e-107
248.62429800,1.98710462e-02,1.04517654e-105
248.64016700,2.22229333e-02,2.24831662e-104
248.65606700,1.96950546e-02,4.76968477e-103
248.67195100,1.67191975e-02,9.88900413e-102
248.68785100,1.93270723e-02,2.01603780e-100
248.70373500,3.01585524e-02,4.01691693e-99
248.71963500,5.08935571e-02,7.86960378e-98
248.73551900,6.42529159e-02,1.50687889e-96
248.75140400,4.67497560e-02,2.82913536e-95
248.76728800,3.52463082e-02,5.20617373e-94
248.78318800,3.19984641e-02,9.41921350e-93
248.79907200,2.84146361e-02,1.66575402e-91
248.81495700,3.06865270e-02,2.88838330e-90
248.83085600,4.94056285e-02,4.92207569e-89
248.84674100,7.71162984e-02,8.20205081e-88
248.86264000,6.66528007e-02,1.34316977e-86
248.87849400,5.41094027e-02,2.13940533e-85
248.89439400,5.28294642e-02,3.36750610e-84
248.91027800,5.74052445e-02,5.18184973e-83
248.92617800,6.17250372e-02,7.83815843e-82
248.94206200,5.11335456e-02,1.15910228e-80
248.95796200,3.72782106e-02,1.68486415e-79
248.97384600,2.51827912e-02,2.39443974e-78
248.98973100,2.40788442e-02,3.33645047e-77
249.00563000,2.74386829e-02,4.56805440e-76
249.02150000,1.83671184e-02,6.10214170e-75
249.03738400,1.23354079e-02,8.00940419e-74
249.05326800,9.96752156e-03,1.03059523e-72
249.06916800,1.19674256e-02,1.30331859e-71
249.08505200,1.48472873e-02,1.61164657e-70
249.10093700,1.73591668e-02,1.95401084e-69
249.11683700,2.48628066e-02,2.32789879e-68
249.13272100,3.03985409e-02,2.71196491e-67
249.14860500,3.33583988e-02,3.09723410e-66
249.16449000,4.60937875e-02,3.46816515e-65
249.18037400,4.36779035e-02,3.80652938e-64
249.19625900,2.82066461e-02,4.09631443e-63
249.21214300,1.83031215e-02,4.32077997e-62
249.22804300,1.65912036e-02,4.47835596e-61
249.24392700,1.93110731e-02,4.53961242e-60
249.25982700,3.08625186e-02,4.52156876e-59
249.27571100,3.94221077e-02,4.40474331e-58
249.29156500,2.66227221e-02,4.18870021e-57
249.30746500,2.30548934e-02,3.93043996e-56
249.32334900,1.73911652e-02,3.60736616e-55
249.33924900,1.03195047e-02,3.25286485e-54
249.35513300,9.26355535e-03,2.86910458e-53
249.37101700,8.11161064e-03,2.48082846e-52
249.38691700,1.13114571e-02,2.10740369e-51
249.40278600,8.86357455e-03,1.74769265e-50
249.41867100,1.05434939e-02,1.42390804e-49
249.43455500,1.26553925e-02,1.13713283e-48
249.45043900,2.15669648e-02,8.90246855e-48
249.46633900,2.74546822e-02,6.84647266e-47
249.48222400,2.43988289e-02,5.15172099e-46
249.49810800,3.42063581e-02,3.79972651e-45
249.51399200,3.90541254e-02,2.74740282e-44
249.52987700,5.13895333e-02,1.94767106e-43
249.54577600,4.07660432e-02,1.35586371e-42
249.56164600,2.70547014e-02,9.22054721e-42
249.57753000,2.72946899e-02,6.15751665e-41
249.59341400,2.66067229e-02,4.03110853e-40
249.60929900,2.87666192e-02,2.58740219e-39
249.62518300,3.32944019e-02,1.62787962e-38
249.64108300,5.54053405e-02,1.00587074e-37
249.65696700,5.30214550e-02,6.08179560e-37
249.67285200,3.42863543e-02,3.60528703e-36
249.68872100,2.17909540e-02,2.09146843e-35
249.70460500,2.27029103e-02,1.19140263e-34
249.72050500,2.35828680e-02,6.66475012e-34
249.73638900,2.69587060e-02,3.64856772e-33
249.75227400,2.35188711e-02,1.95828824e-32
249.76815800,2.78706622e-02,1.03027842e-31
249.78404200,3.00465578e-02,5.31376801e-31
249.79992700,2.62387405e-02,2.68698109e-30
249.81582600,2.77746668e-02,1.33384223e-29
249.83169600,3.86381454e-02,6.47220742e-29
249.84756500,4.99496024e-02,3.07852854e-28
249.86346400,4.25579572e-02,1.43971388e-27
249.87934900,2.89106123e-02,6.59150202e-27
249.89523300,2.39348511e-02,2.95815359e-26
249.91113300,2.38708542e-02,1.30337924e-25
249.92700200,1.36793434e-02,5.61362063e-25
249.94288600,1.30393741e-02,2.37349781e-24
249.95875500,2.64627298e-02,9.82484097e-24
249.97465500,1.79671376e-02,3.99786787e-23
249.99052400,1.59512343e-02,1.59045315e-22
250.00640900,1.35833480e-02,6.21142468e-22
250.02230800,2.24629218e-02,2.38089653e-21
250.03819300,2.45748204e-02,8.93595713e-21
250.05407700,2.89586100e-02,3.28757142e-20
250.06996200,1.98390477e-02,1.18580729e-19
250.08584600,1.85271107e-02,4.19264106e-19
250.10171500,2.30388941e-02,1.45152834e-18
250.11761500,2.77746668e-02,4.93830584e-18
250.13348400,3.58542790e-02,1.64312866e-17
250.14936800,2.46388173e-02,5.36577837e-17
250.16525300,2.41108427e-02,1.71789031e-16
250.18115200,2.62067421e-02,5.39710689e-16
250.19702100,3.19664656e-02,1.65869543e-15
250.21290600,3.31664080e-02,5.00307672e-15
250.22879000,2.28949010e-02,1.47926921e-14
250.24467500,2.04150201e-02,4.28801304e-14
250.26054400,1.43833096e-02,1.21725444e-13
250.27642800,3.13264963e-02,3.39085343e-13
250.29232800,2.87186215e-02,9.26919029e-13
250.30819700,2.45428219e-02,2.47913948e-12
250.32408100,1.83351199e-02,6.50635955e-12
250.33996600,1.88150969e-02,1.67405884e-11
250.35586500,3.39983681e-02,4.22593296e-11
250.37171900,3.54063005e-02,1.04310160e-10
250.38760400,4.82856823e-02,2.52857150e-10
250.40348800,6.17250372e-02,6.00854587e-10
250.41938800,8.63638545e-02,1.40087413e-09
250.43525700,1.05178951e-01,3.19661226e-09
250.45114100,1.11114666e-01,7.15638255e-09
250.46702600,8.88117370e-02,1.57068231e-08
250.48291000,6.81247300e-02,3.37933611e-08
250.49877900,6.53888613e-02,7.12266337e-08
250.51466400,8.12600995e-02,1.47283192e-07
250.53054800,7.29724973e-02,2.98547763e-07
250.54643200,6.08450794e-02,5.93259157e-07
250.56231700,6.37249412e-02,1.15574770e-06
250.57820100,6.17090380e-02,2.20715643e-06
250.59407000,4.92456362e-02,4.12971496e-06
250.60997000,4.61897829e-02,7.58402211e-06
250.62585400,3.77261891e-02,1.36451751e-05
250.64170800,4.91016431e-02,2.40420392e-05
250.65759300,6.45888997e-02,4.15740007e-05
250.67347700,7.78522631e-02,7.04737024e-05
250.68936200,9.32595235e-02,1.17115929e-04
250.70524600,9.68593508e-02,1.90792231e-04
250.72113000,7.87162216e-02,3.04702068e-04
250.73700000,7.39324512e-02,4.76861565e-04
250.75289900,5.59653137e-02,7.32194163e-04
250.76876800,4.84296754e-02,1.10125259e-03
250.78465300,5.41574004e-02,1.62442478e-03
250.80052200,6.54528583e-02,2.34814104e-03
250.81640600,6.80927315e-02,3.32869562e-03
250.83230600,8.26680319e-02,4.62736332e-03
250.84817500,1.07562837e-01,6.30219835e-03
250.86405900,1.16874390e-01,8.41688549e-03
250.87994400,1.54696575e-01,1.10201591e-02
250.89581300,2.10677887e-01,1.41412685e-02
250.91168200,3.07185255e-01,1.77899678e-02
250.92756700,4.03628626e-01,2.19450069e-02
250.94345100,4.54506184e-01,2.65375159e-02
250.95933500,5.06695679e-01,3.14597169e-02
250.97520400,5.95875398e-01,3.65562625e-02
250.99108900,7.12381806e-01,4.16493057e-02
251.00698900,7.47756108e-01,4.65225933e-02
251.02285800,7.07102059e-01,5.09335850e-02
251.03872700,6.86367054e-01,5.46677076e-02
251.05461100,7.10637889e-01,5.75255257e-02
251.07048000,7.11885829e-01,5.93405610e-02
251.08636500,7.18621506e-01,6.00108197e-02
251.10226400,6.75775563e-01,5.94934651e-02
251.11813400,6.38417356e-01,5.78220068e-02
251.13401800,5.82660032e-01,5.50909090e-02
251.14988700,5.26118746e-01,5.14598810e-02
251.16577100,4.70825400e-01,4.71198281e-02
251.18164100,4.31147305e-01,4.23013031e-02
251.19751000,3.43647505e-01,3.72299767e-02
251.21340900,2.93809897e-01,3.21135843e-02
251.22929400,2.66211222e-01,2.71585413e-02
251.24516300,2.64083324e-01,2.25205687e-02
251.26104700,2.77650673e-01,1.83041457e-02
251.27691700,2.63363359e-01,1.45874819e-02
251.29280100,2.05638129e-01,1.13945726e-02
251.30867000,1.69351871e-01,8.72768932e-03
251.32455400,1.57400445e-01,6.55186787e-03
251.34043900,1.28377838e-01,4.82161272e-03
251.35630800,1.06218901e-01,3.47965030e-03
251.37219200,1.04570981e-01,2.46104213e-03
251.38807700,1.16442411e-01,1.70632678e-03
251.40394600,1.19210278e-01,1.16023917e-03
251.41983000,1.24794010e-01,7.73122949e-04
251.43569900,1.08778779e-01,5.05240682e-04
251.45156900,8.98676864e-02,3.23684492e-04
251.46745300,6.66528007e-02,2.03211687e-04
251.48333700,4.99016047e-02,1.25067787e-04
251.49922200,6.11330656e-02,7.54567612e-05
251.51509100,6.99806409e-02,4.46533284e-05
251.53097500,7.54043806e-02,2.58921561e-05
251.54684400,6.75327584e-02,1.47261197e-05
251.56272900,5.81252100e-02,8.20605817e-06
251.57859800,7.83482393e-02,4.48557986e-06
251.59446700,6.99646417e-02,2.40374771e-06
251.61035200,4.10860279e-02,1.26199973e-06
251.62623600,2.58707582e-02,6.49556576e-07
251.64212000,2.09269955e-02,3.27751510e-07
251.65799000,2.02550278e-02,1.62224206e-07
251.67387400,2.52787866e-02,7.86667074e-08
251.68974300,3.39343712e-02,3.74235807e-08
251.70562700,3.51023151e-02,1.74408962e-08
251.72149700,2.44788250e-02,7.97381042e-09
251.73736600,2.27829064e-02,3.57413087e-09
251.75325000,2.49588020e-02,1.56934943e-09
251.76911900,1.59192359e-02,6.76065279e-10
251.78500400,2.89906085e-02,2.85273951e-10
251.80087300,4.25099595e-02,1.18112262e-10
251.81675700,5.54373390e-02,4.79004873e-11
251.83262600,4.23979649e-02,1.90606293e-11
251.84851100,2.72626914e-02,7.42855407e-12
251.86438000,1.76791514e-02,2.84096239e-12
251.88026400,1.99830408e-02,1.06415814e-12
251.89614900,3.12784986e-02,3.90741186e-13
251.91201800,4.33259204e-02,1.40796683e-13
251.92790200,4.88456554e-02,4.96879071e-14
251.94377100,4.67337568e-02,1.72075235e-14
251.95965600,5.29094603e-02,5.83572690e-15
251.97552500,3.89261315e-02,1.94234565e-15
251.99139400,2.89906085e-02,6.33788513e-16
252.00726300,2.11509848e-02,2.02744227e-16
252.02314800,1.99510423e-02,6.35077616e-17
252.03901700,1.75511575e-02,1.95251703e-17
252.05490100,3.16144825e-02,5.87831352e-18
252.07077000,3.53903013e-02,1.73694155e-18
252.08665500,2.96465770e-02,5.02524318e-19
252.10252400,2.71346975e-02,1.42709680e-19
252.11839300,2.15829640e-02,3.97316016e-20
252.13426200,3.34063965e-02,1.08443868e-20
252.15014600,4.05420540e-02,2.89811055e-21
252.16601600,4.58377998e-02,7.60171204e-22
252.18190000,5.22534918e-02,1.95240073e-22
252.19776900,5.52293490e-02,4.92227886e-23
252.21365400,6.24770011e-02,1.21487999e-23
252.22952300,5.51653521e-02,2.94370661e-24
252.24540700,4.19819849e-02,6.98309278e-25
252.26126100,6.50848759e-02,1.62845467e-25
252.27714500,7.06846071e-02,3.71266066e-26
252.29301500,5.85571893e-02,8.30887397e-27
252.30889900,4.26379534e-02,1.82053634e-27
252.32476800,4.08780379e-02,3.91616874e-28
