wavelength_nm,measured_norm,nist_synth_norm
243.09126300,1.51357272e-01,3.31051086e-01
243.10716200,1.36974950e-01,3.30433178e-01
243.12307700,1.29688542e-01,3.31901570e-01
243.13899200,1.38356034e-01,3.35490610e-01
243.15489200,1.54128965e-01,3.41146331e-01
243.17080700,1.52224021e-01,3.48755753e-01
243.18672200,1.11639204e-01,3.58123324e-01
243.20262100,9.51995428e-02,3.68990748e-01
243.21853600,1.01523955e-01,3.81091819e-01
243.23443600,1.10515287e-01,3.94088063e-01
243.25035100,1.15563387e-01,4.07674563e-01
243.26626600,1.14544242e-01,4.21506967e-01
243.28216600,1.07895990e-01,4.35245861e-01
243.29808000,1.12163063e-01,4.48601883e-01
243.31399500,1.33098390e-01,4.61264756e-01
243.32989500,1.40422897e-01,4.72942837e-01
243.34581000,1.18773216e-01,4.83399491e-01
243.36171000,9.56376798e-02,4.92382036e-01
243.37762500,9.06753024e-02,4.99705394e-01
243.39353900,9.05705305e-02,5.05197018e-01
243.40943900,1.06572054e-01,5.08740615e-01
243.42535400,1.06838747e-01,5.10286010e-01
243.44125400,9.09229450e-02,5.09840086e-01
243.45716900,7.33974664e-02,5.07483066e-01
243.47306800,6.27012096e-02,5.03371875e-01
243.48896800,7.20830555e-02,4.97721858e-01
243.50488300,8.55891037e-02,4.90796222e-01
243.52078200,8.35222402e-02,4.82913777e-01
243.53669700,7.72835508e-02,4.74377543e-01
243.55261200,8.61129631e-02,4.65504435e-01
243.56851200,8.76940661e-02,4.56581200e-01
243.58442700,7.72454519e-02,4.47821599e-01
243.60034200,8.48176017e-02,4.39407814e-01
243.61625700,1.01209639e-01,4.31455682e-01
243.63215600,1.15668159e-01,4.24038211e-01
243.64805600,1.18525574e-01,4.17177852e-01
243.66397100,1.15430041e-01,4.10886384e-01
243.67987100,1.27154967e-01,4.05200430e-01
243.69578600,1.37422612e-01,4.00161732e-01
243.71168500,1.53871797e-01,3.95874165e-01
243.72760000,1.72911706e-01,3.92470657e-01
243.74350000,1.68511287e-01,3.90141891e-01
243.75939900,1.59548528e-01,3.89095725e-01
243.77531400,1.72778360e-01,3.89548709e-01
243.79121400,1.71730641e-01,3.91690280e-01
243.80712900,1.56862558e-01,3.95657913e-01
243.82302900,1.52376417e-01,4.01491537e-01
243.83894300,1.45994857e-01,4.09140878e-01
243.85485800,1.25259549e-01,4.18421207e-01
243.87075800,1.13706067e-01,4.29020726e-01
243.88667300,1.21297266e-01,4.40552968e-01
243.90255700,1.29012287e-01,4.52498495e-01
243.91847200,1.30736261e-01,4.64374194e-01
243.93437200,1.26335842e-01,4.75614016e-01
243.95028700,1.14849033e-01,4.85747596e-01
243.96618700,1.00714354e-01,4.94345366e-01
243.98210100,9.41613487e-02,5.01124783e-01
243.99800100,1.10286694e-01,5.05909089e-01
244.01390100,1.19268502e-01,5.08680929e-01
244.02980000,1.07391180e-01,5.09550275e-01
244.04571500,1.04028955e-01,5.08740774e-01
244.06163000,1.05952948e-01,5.06562257e-01
244.07753000,1.01981141e-01,5.03379694e-01
244.09344500,1.16934946e-01,4.99559973e-01
244.10934400,1.20821031e-01,4.95458319e-01
244.12525900,1.16306315e-01,4.91359771e-01
244.14115900,1.17354034e-01,4.87489384e-01
244.15707400,1.02809791e-01,4.83971089e-01
244.17295800,9.63806077e-02,4.80860648e-01
244.18887300,8.79702829e-02,4.78118588e-01
244.20477300,9.31231546e-02,4.75671762e-01
244.22068800,1.10172397e-01,4.73403271e-01
244.23658800,1.23754643e-01,4.71199692e-01
244.25250200,1.27612154e-01,4.68956076e-01
244.26840200,1.37784551e-01,4.66609455e-01
244.28430200,1.47995047e-01,4.64134355e-01
244.30020100,1.56833984e-01,4.61551872e-01
244.31611600,1.56100581e-01,4.58917733e-01
244.33201600,1.56872083e-01,4.56319925e-01
244.34793100,1.39479950e-01,4.53843226e-01
244.36383100,1.23316506e-01,4.51569595e-01
244.37974500,1.38108391e-01,4.49542360e-01
244.39564500,1.48004572e-01,4.47769025e-01
244.41156000,1.36498714e-01,4.46198799e-01
244.42746000,1.29345652e-01,4.44734366e-01
244.44335900,1.13658444e-01,4.43226669e-01
244.45925900,1.08629393e-01,4.41491617e-01
244.47517400,1.11229641e-01,4.39321962e-01
244.49107400,1.14258501e-01,4.36512858e-01
244.50698900,9.84093723e-02,4.32863512e-01
244.52288800,8.68082675e-02,4.28215088e-01
244.53878800,8.94751881e-02,4.22439303e-01
244.55468800,9.82284027e-02,4.15460524e-01
244.57058700,1.16182494e-01,4.07255020e-01
244.58650200,1.26564435e-01,3.97837984e-01
244.60240200,1.19154205e-01,3.87297946e-01
244.61831700,1.08848462e-01,3.75722194e-01
244.63421600,9.90475283e-02,3.63268039e-01
244.65013100,1.19468521e-01,3.50063903e-01
244.66603100,1.37232117e-01,3.36299451e-01
244.68194600,1.18316030e-01,3.22117563e-01
244.69783000,1.04028955e-01,3.07728730e-01
244.71371500,9.78188399e-02,2.93271701e-01
244.72963000,1.03438423e-01,2.78884918e-01
244.74552900,9.87617868e-02,2.64772165e-01
244.76144400,9.29326603e-02,2.51063674e-01
244.77734400,9.94856653e-02,2.37938996e-01
244.79325900,8.22173540e-02,2.25517132e-01
244.80915800,7.25878655e-02,2.13951168e-01
244.82505800,7.24926183e-02,2.03334987e-01
244.84095800,8.19697114e-02,1.93747697e-01
244.85685700,9.61710639e-02,1.85231785e-01
244.87277200,8.48937994e-02,1.77779466e-01
244.88867200,5.87484522e-02,1.71359826e-01
244.90458700,5.18430327e-02,1.65870278e-01
244.92047100,5.87008287e-02,1.61195045e-01
244.93637100,7.88075055e-02,1.57157705e-01
244.95228600,9.16372988e-02,1.53580014e-01
244.96818500,1.05038575e-01,1.50285237e-01
244.98408500,1.22468807e-01,1.47098794e-01
244.99998500,1.20697209e-01,1.43878985e-01
245.01590000,1.14877607e-01,1.40522931e-01
245.03179900,1.18363654e-01,1.36989706e-01
245.04769900,1.01809696e-01,1.33285674e-01
245.06361400,8.34269930e-02,1.29474490e-01
245.07951400,9.23230784e-02,1.25682227e-01
245.09539800,1.03676541e-01,1.22069235e-01
245.11129800,1.09819983e-01,1.18816312e-01
245.12719700,1.01781122e-01,1.16127355e-01
245.14311200,9.53424136e-02,1.14195492e-01
245.15901200,7.68454138e-02,1.13198259e-01
245.17492700,6.89398990e-02,1.13272100e-01
245.19082600,7.83884179e-02,1.14508193e-01
245.20672600,9.08467473e-02,1.16943515e-01
245.22264100,1.01257263e-01,1.20561899e-01
245.23854100,1.00628631e-01,1.25279826e-01
245.25441000,8.68749405e-02,1.30959648e-01
245.27032500,8.81607772e-02,1.37457757e-01
245.28622400,9.19992380e-02,1.44545068e-01
245.30213900,1.07581674e-01,1.52008088e-01
245.31803900,1.32669778e-01,1.59596668e-01
245.33393900,1.37841699e-01,1.67087210e-01
245.34985400,1.22087818e-01,1.74273060e-01
245.36573800,1.01723974e-01,1.80948926e-01
245.38162200,9.76378703e-02,1.86981075e-01
245.39753700,1.08610344e-01,1.92273452e-01
245.41343700,1.00533384e-01,1.96749639e-01
245.42933700,8.12934565e-02,2.00401434e-01
245.44525100,6.99780932e-02,2.03261684e-01
245.46115100,8.33888942e-02,2.05395882e-01
245.47705100,9.74378512e-02,2.06910956e-01
245.49295000,1.08286503e-01,2.07937103e-01
245.50885000,1.18487475e-01,2.08622862e-01
245.52475000,1.30621964e-01,2.09126676e-01
245.54064900,1.43604153e-01,2.09609509e-01
245.55654900,1.48709401e-01,2.10228057e-01
245.57246400,1.45147157e-01,2.11129831e-01
245.58836400,1.42604058e-01,2.12445060e-01
245.60424800,1.41289647e-01,2.14286120e-01
245.62016300,1.41280122e-01,2.16753116e-01
245.63604700,1.50080960e-01,2.19909333e-01
245.65194700,1.66368226e-01,2.23815566e-01
245.66784700,1.75226212e-01,2.28502245e-01
245.68376200,1.59243737e-01,2.33991136e-01
245.69964600,1.41594438e-01,2.40267213e-01
245.71554600,1.64968092e-01,2.47339103e-01
245.73146100,1.81845890e-01,2.55192384e-01
245.74736000,1.89132298e-01,2.63791115e-01
245.76326000,1.85817697e-01,2.73121021e-01
245.77917500,1.76035813e-01,2.83168462e-01
245.79504400,1.62777407e-01,2.93869276e-01
245.81094400,1.72235451e-01,3.05248061e-01
245.82685900,1.74883322e-01,3.17263130e-01
245.84275800,1.67215925e-01,3.29845586e-01
245.85865800,2.05190971e-01,3.42943256e-01
245.87457300,2.06553005e-01,3.56476395e-01
245.89045700,1.69397085e-01,3.70278958e-01
245.90634200,1.44213735e-01,3.84211253e-01
245.92224100,1.40927707e-01,3.98073841e-01
245.93815600,1.56186303e-01,4.11612177e-01
245.95405600,1.69111344e-01,4.24503507e-01
245.96994000,1.90808648e-01,4.36421379e-01
245.98585500,1.90094295e-01,4.47052439e-01
246.00175500,1.80626726e-01,4.56014567e-01
246.01765400,1.96761596e-01,4.62985701e-01
246.03355400,2.14772836e-01,4.67671425e-01
246.04945400,2.25030955e-01,4.69832501e-01
246.06533800,2.15468140e-01,4.69305743e-01
246.08123800,2.08962758e-01,4.66011703e-01
246.09713700,2.40575293e-01,4.59966091e-01
246.11305200,2.58110296e-01,4.51271500e-01
246.12893700,2.79398038e-01,4.40161860e-01
246.14483600,2.85522431e-01,4.26898704e-01
246.16075100,2.77664539e-01,4.11832765e-01
246.17663600,2.48185541e-01,3.95419117e-01
246.19252000,2.35536718e-01,3.78072346e-01
246.20842000,2.26069149e-01,3.60225399e-01
246.22433500,2.17658825e-01,3.42324375e-01
246.24023400,2.10153348e-01,3.24825129e-01
246.25613400,2.08353176e-01,3.08089457e-01
246.27201800,1.92113535e-01,2.92463447e-01
246.28793300,1.63701305e-01,2.78173780e-01
246.30383300,1.72397371e-01,2.65472116e-01
246.31973300,2.00142871e-01,2.54488681e-01
246.33560200,2.00171445e-01,2.45322023e-01
246.35151700,2.13029812e-01,2.37954723e-01
246.36741600,2.12601200e-01,2.32392653e-01
246.38331600,2.01371559e-01,2.28553002e-01
246.39920000,2.01019145e-01,2.26323374e-01
246.41510000,2.16925421e-01,2.25551148e-01
246.43101500,2.03362225e-01,2.26063522e-01
246.44689900,1.95456710e-01,2.27656404e-01
246.46278400,1.89922850e-01,2.30109517e-01
246.47868300,1.88960853e-01,2.33189052e-01
246.49459800,1.75359558e-01,2.36646813e-01
246.51049800,1.51652538e-01,2.40217498e-01
246.52638200,1.44175636e-01,2.43639494e-01
246.54228200,1.69739975e-01,2.46662148e-01
246.55818200,2.00933422e-01,2.49036091e-01
246.57409700,2.09029431e-01,2.50538115e-01
246.58998100,1.98923707e-01,2.50973629e-01
246.60586500,1.92294504e-01,2.50198575e-01
246.62176500,1.86989237e-01,2.48115939e-01
246.63766500,1.88608439e-01,2.44694025e-01
246.65356400,1.90522907e-01,2.39970213e-01
246.66946400,1.86103438e-01,2.34052422e-01
246.68536400,1.84179446e-01,2.27119215e-01
246.70124800,1.67130203e-01,2.19420453e-01
246.71713300,1.68216021e-01,2.11242745e-01
246.73304700,1.88389370e-01,2.02902970e-01
246.74894700,2.01419183e-01,1.94776295e-01
246.76483200,2.14801410e-01,1.87215505e-01
246.78073100,2.01857320e-01,1.80540539e-01
246.79663100,1.75931041e-01,1.75054130e-01
246.81251500,1.46623488e-01,1.71002028e-01
246.82843000,1.32984094e-01,1.68549938e-01
246.84433000,1.17820745e-01,1.67808684e-01
246.86021400,1.23364130e-01,1.68797704e-01
246.87609900,1.32203067e-01,1.71465844e-01
246.89199800,1.49014192e-01,1.75700978e-01
246.90791300,1.42004000e-01,1.81335485e-01
246.92379800,1.39870464e-01,1.88138120e-01
246.93969700,1.62129727e-01,1.95888229e-01
246.95559700,1.83665111e-01,2.04335561e-01
246.97148100,1.73073626e-01,2.13234065e-01
246.98736600,1.52557386e-01,2.22379958e-01
247.00326500,1.47795028e-01,2.31602816e-01
247.01916500,1.57491190e-01,2.40759183e-01
247.03506500,1.66301553e-01,2.49758319e-01
247.05096400,1.95951995e-01,2.58554583e-01
247.06686400,2.31164873e-01,2.67144157e-01
247.08274800,2.56672064e-01,2.75545072e-01
247.09864800,2.46147252e-01,2.83822421e-01
247.11454800,2.20821031e-01,2.92025297e-01
247.13043200,2.17544528e-01,3.00200884e-01
247.14633200,2.52738356e-01,3.08408643e-01
247.16223100,2.80493380e-01,3.16662767e-01
247.17811600,2.76026288e-01,3.24954852e-01
247.19401600,2.66053910e-01,3.33272921e-01
247.20991500,2.75521478e-01,3.41558148e-01
247.22580000,3.11896371e-01,3.49734700e-01
247.24171400,3.51728736e-01,3.57742528e-01
247.25759900,3.17639775e-01,3.65463919e-01
247.27348300,2.41556339e-01,3.72823044e-01
247.28938300,2.17296885e-01,3.79737935e-01
247.30526700,2.04876655e-01,3.86106479e-01
247.32116700,1.92294504e-01,3.91851632e-01
247.33706700,1.89846652e-01,3.96870475e-01
247.35295100,1.95418611e-01,4.01051075e-01
247.36885100,2.23221259e-01,4.04276540e-01
247.38476600,2.21278217e-01,4.06397656e-01
247.40063500,2.29936184e-01,4.07243377e-01
247.41653400,2.29231355e-01,4.06636898e-01
247.43243400,2.41480141e-01,4.04384523e-01
247.44831800,2.37079722e-01,4.00306008e-01
247.46421800,2.13353653e-01,3.94229517e-01
247.48011800,1.89046576e-01,3.86033826e-01
247.49600200,1.76950186e-01,3.75662970e-01
247.51190200,1.74549957e-01,3.63100404e-01
247.52777100,1.57510239e-01,3.48472952e-01
247.54368600,1.40070483e-01,3.31881217e-01
247.55958600,1.33146014e-01,3.13643719e-01
247.57547000,1.39499000e-01,2.94104070e-01
247.59137000,1.53652729e-01,2.73623904e-01
247.60725400,1.75111915e-01,2.52688684e-01
247.62315400,1.82484046e-01,2.31722528e-01
247.63905300,1.77378798e-01,2.11212234e-01
247.65493800,1.61529669e-01,1.91612967e-01
247.67082200,1.77274026e-01,1.73301382e-01
247.68672200,1.88027431e-01,1.56593520e-01
247.70260600,1.83617487e-01,1.41784834e-01
247.71850600,2.04171826e-01,1.29030222e-01
247.73439000,2.13696543e-01,1.18461978e-01
247.75029000,2.27097819e-01,1.10091670e-01
247.76619000,2.05114773e-01,1.03897715e-01
247.78208900,1.93523193e-01,9.97911350e-02
247.79797400,1.96256786e-01,9.76395748e-02
247.81385800,2.05562435e-01,9.72747989e-02
247.82975800,2.35317649e-01,9.85164401e-02
247.84564200,2.62320221e-01,1.01173099e-01
247.86154200,2.89446614e-01,1.05065460e-01
247.87744100,3.17334984e-01,1.10020934e-01
247.89332600,3.23973712e-01,1.15887567e-01
247.90922500,2.85865321e-01,1.22560701e-01
247.92511000,2.46899705e-01,1.29951943e-01
247.94099400,2.44737594e-01,1.38033231e-01
247.95689400,2.46042480e-01,1.46828138e-01
247.97277800,2.34869988e-01,1.56381038e-01
247.98867800,2.14829984e-01,1.66819693e-01
248.00456200,2.13163158e-01,1.78272327e-01
248.02046200,2.06505381e-01,1.90942886e-01
248.03634600,2.08905610e-01,2.05004242e-01
248.05224600,2.08896085e-01,2.20683432e-01
248.06811500,2.00361939e-01,2.38109036e-01
248.08401500,2.01723974e-01,2.57482561e-01
248.09991500,2.25411944e-01,2.78837276e-01
248.11579900,2.56414897e-01,3.02123521e-01
248.13169900,2.68768454e-01,3.27253205e-01
248.14758300,2.91961139e-01,3.53917782e-01
248.16348300,3.26716830e-01,3.81783230e-01
248.17936700,3.84236594e-01,4.10279756e-01
248.19526700,4.22554529e-01,4.38836053e-01
248.21113600,4.51376322e-01,4.66648780e-01
248.22703600,4.70044766e-01,4.93044285e-01
248.24292000,4.78817030e-01,5.17136484e-01
248.25882000,4.54595676e-01,5.38184162e-01
248.27471900,4.41165825e-01,5.55431509e-01
248.29060400,4.26507286e-01,5.68244636e-01
248.30650300,4.20040004e-01,5.76160501e-01
248.32238800,3.98228403e-01,5.78849557e-01
248.33827200,3.58796076e-01,5.76195184e-01
248.35415600,3.40289551e-01,5.68269590e-01
248.37005600,3.37060672e-01,5.55324680e-01
248.38594100,3.47880751e-01,5.37834962e-01
248.40184000,3.18944661e-01,5.16378315e-01
248.41772500,2.88713211e-01,4.91729122e-01
248.43362400,2.82988856e-01,4.64673194e-01
248.44950900,2.86503477e-01,4.36139268e-01
248.46540800,2.98628441e-01,4.06973095e-01
248.48127700,3.20821031e-01,3.78127068e-01
248.49717700,3.25202400e-01,3.50308172e-01
248.51306200,3.33746071e-01,3.24334265e-01
248.52896100,3.18944661e-01,3.00792696e-01
248.54484600,2.85760549e-01,2.80243644e-01
248.56074500,2.59129441e-01,2.63047187e-01
248.57663000,2.66577769e-01,2.49504686e-01
248.59252900,2.75892942e-01,2.39741524e-01
248.60839800,2.83493666e-01,2.33812425e-01
248.62429800,2.95475760e-01,2.31621915e-01
248.64016700,3.45547195e-01,2.33010443e-01
248.65606700,3.82969807e-01,2.37731887e-01
248.67195100,3.92256405e-01,2.45456254e-01
248.68785100,4.14172778e-01,2.55822807e-01
248.70373500,4.47147347e-01,2.68395251e-01
248.71963500,4.52281170e-01,2.82759251e-01
248.73551900,4.65606248e-01,2.98439546e-01
248.75140400,4.71759215e-01,3.15013760e-01
248.76728800,4.86789218e-01,3.32066879e-01
248.78318800,4.99266597e-01,3.49241825e-01
248.79907200,4.92713592e-01,3.66176663e-01
248.81495700,4.79569483e-01,3.82617747e-01
248.83085600,4.63967997e-01,3.98363231e-01
248.84674100,4.82407848e-01,4.13226851e-01
248.86264000,4.84769978e-01,4.27125957e-01
248.87849400,5.09324698e-01,4.39943758e-01
248.89439400,5.71806839e-01,4.51714512e-01
248.91027800,5.84865225e-01,4.62367513e-01
248.92617800,5.53824174e-01,4.71909808e-01
248.94206200,5.63539385e-01,4.80308096e-01
248.95796200,5.62958377e-01,4.87562633e-01
248.97384600,5.69730451e-01,4.93641510e-01
248.98973100,5.74511858e-01,4.98541234e-01
249.00563000,5.75654824e-01,5.02267840e-01
249.02150000,5.62053529e-01,5.04843237e-01
249.03738400,5.22030670e-01,5.06343752e-01
249.05326800,4.93818459e-01,5.06879621e-01
249.06916800,5.05581484e-01,5.06611315e-01
249.08505200,5.15058577e-01,5.05744914e-01
249.10093700,4.96904467e-01,5.04518947e-01
249.11683700,4.81150586e-01,5.03185741e-01
249.13272100,4.57234022e-01,5.01992781e-01
249.14860500,4.55129060e-01,5.01147624e-01
249.16449000,4.52900276e-01,5.00796397e-01
249.18037400,4.55376703e-01,5.00998971e-01
249.19625900,4.65758644e-01,5.01712167e-01
249.21214300,4.91961139e-01,5.02782598e-01
249.22804300,4.92685018e-01,5.03952398e-01
249.24392700,4.90875321e-01,5.04870453e-01
249.25982700,4.68682732e-01,5.05127076e-01
249.27571100,4.33060291e-01,5.04284422e-01
249.29156500,4.03800362e-01,5.01926873e-01
249.30746500,4.02828841e-01,4.97674297e-01
249.32334900,3.90980093e-01,4.91265076e-01
249.33924900,3.81264882e-01,4.82536399e-01
249.35513300,3.23573674e-01,4.71497718e-01
249.37101700,2.82274502e-01,4.58279545e-01
249.38691700,2.57472140e-01,4.43140946e-01
249.40278600,2.50757215e-01,4.26519342e-01
249.41867100,2.35546242e-01,4.08840966e-01
249.43455500,2.04943328e-01,3.90641297e-01
249.45043900,1.97933136e-01,3.72441484e-01
249.46633900,2.14706162e-01,3.54711926e-01
249.48222400,2.19725688e-01,3.37908631e-01
249.49810800,2.12905991e-01,3.22346223e-01
249.51399200,2.02809791e-01,3.08251135e-01
249.52987700,1.90961044e-01,2.95745133e-01
249.54577600,1.99933327e-01,2.84845772e-01
249.56164600,1.98561768e-01,2.75524653e-01
249.57753000,1.95694828e-01,2.67638459e-01
249.59341400,1.93275550e-01,2.61042660e-01
249.60929900,1.92761215e-01,2.55567578e-01
249.62518300,1.76712068e-01,2.51046577e-01
249.64108300,1.74549957e-01,2.47323318e-01
249.65696700,1.85979617e-01,2.44274038e-01
249.67285200,1.79302791e-01,2.41785603e-01
249.68872100,1.98952281e-01,2.39769519e-01
249.70460500,1.99904753e-01,2.38142679e-01
249.72050500,2.23049814e-01,2.36829935e-01
249.73638900,2.32164968e-01,2.35753424e-01
249.75227400,2.31041052e-01,2.34821679e-01
249.76815800,2.21392514e-01,2.33933663e-01
249.78404200,2.27878846e-01,2.32979119e-01
249.79992700,2.43861320e-01,2.31844491e-01
249.81582600,2.63739404e-01,2.30420158e-01
249.83169600,2.52662158e-01,2.28617412e-01
249.84756500,2.33193637e-01,2.26366336e-01
249.86346400,2.34574721e-01,2.23626722e-01
249.87934900,2.17439756e-01,2.20409717e-01
249.89523300,2.14458520e-01,2.16758291e-01
249.91113300,2.13115535e-01,2.12751334e-01
249.92700200,2.27669302e-01,2.08516616e-01
249.94288600,2.34965235e-01,2.04180839e-01
249.95875500,2.35698638e-01,1.99902696e-01
249.97465500,2.42737404e-01,1.95821361e-01
249.99052400,2.69435184e-01,1.92093593e-01
250.00640900,2.86989237e-01,1.88829578e-01
250.02230800,3.13410801e-01,1.86127483e-01
250.03819300,2.98676064e-01,1.84059847e-01
250.05407700,2.77940756e-01,1.82663127e-01
250.06996200,2.55329079e-01,1.81949870e-01
250.08584600,2.21430612e-01,1.81910596e-01
250.10171500,2.17725498e-01,1.82517180e-01
250.11761500,2.39613297e-01,1.83731837e-01
250.13348400,2.44604248e-01,1.85499333e-01
250.14936800,2.29583770e-01,1.87764944e-01
250.16525300,2.38070292e-01,1.90459816e-01
250.18115200,2.31450614e-01,1.93508918e-01
250.19702100,2.16715878e-01,1.96813316e-01
250.21290600,2.04381370e-01,2.00277751e-01
250.22879000,2.15572912e-01,2.03778693e-01
250.24467500,2.11105820e-01,2.07181786e-01
250.26054400,2.14344223e-01,2.10337662e-01
250.27642800,2.07819792e-01,2.13101305e-01
250.29232800,1.93875607e-01,2.15323648e-01
250.30819700,1.80255262e-01,2.16865189e-01
250.32408100,2.08934184e-01,2.17623141e-01
250.33996600,2.38775121e-01,2.17523884e-01
250.35586500,2.56595866e-01,2.16540119e-01
250.37171900,2.30355272e-01,2.14704052e-01
250.38760400,1.99047528e-01,2.12088045e-01
250.40348800,1.77026383e-01,2.08826635e-01
250.41938800,1.62825031e-01,2.05091182e-01
250.43525700,1.79998095e-01,2.01100585e-01
250.45114100,1.88132203e-01,1.97067390e-01
250.46702600,1.78236022e-01,1.93217653e-01
250.48291000,1.70901991e-01,1.89755062e-01
250.49877900,1.83150776e-01,1.86848583e-01
250.51466400,1.90303838e-01,1.84608702e-01
250.53054800,2.03114582e-01,1.83094362e-01
250.54643200,2.21078198e-01,1.82295611e-01
250.56231700,2.37955996e-01,1.82138049e-01
250.57820100,2.03914659e-01,1.82488985e-01
250.59407000,1.65596723e-01,1.83167910e-01
250.60997000,1.60720069e-01,1.83965379e-01
250.62585400,1.56624440e-01,1.84653021e-01
250.64170800,1.58653205e-01,1.85009420e-01
250.65759300,1.51442995e-01,1.84836099e-01
250.67347700,1.43508906e-01,1.83969406e-01
250.68936200,1.36727307e-01,1.82296502e-01
250.70524600,1.41308696e-01,1.79763046e-01
250.72113000,1.57624536e-01,1.76376336e-01
250.73700000,1.59853319e-01,1.72208936e-01
250.75289900,1.68739880e-01,1.67373494e-01
250.76876800,1.68387465e-01,1.62060847e-01
250.78465300,1.72206877e-01,1.56466543e-01
250.80052200,1.66253929e-01,1.50836772e-01
250.81640600,1.46975902e-01,1.45407807e-01
250.83230600,1.26735880e-01,1.40427120e-01
250.84817500,1.18887513e-01,1.36143029e-01
250.86405900,1.20487665e-01,1.32753672e-01
250.87994400,1.27545481e-01,1.30443604e-01
250.89581300,1.61177255e-01,1.29355418e-01
250.91168200,1.79702829e-01,1.29584242e-01
250.92756700,1.84817602e-01,1.31183357e-01
250.94345100,1.83446042e-01,1.34154695e-01
250.95933500,1.99171350e-01,1.38449741e-01
250.97520400,2.24307077e-01,1.43964349e-01
250.99108900,2.26316792e-01,1.50563140e-01
251.00698900,2.22440232e-01,1.58057583e-01
251.02285800,2.17268311e-01,1.66194407e-01
251.03872700,2.05181446e-01,1.74725278e-01
251.05461100,2.12067816e-01,1.83372920e-01
251.07048000,2.38089342e-01,1.91823150e-01
251.08636500,2.79674255e-01,1.99794768e-01
251.10226400,3.11382036e-01,2.07001730e-01
251.11813400,3.13687018e-01,2.13171798e-01
251.13401800,2.82474521e-01,2.18112474e-01
251.14988700,2.59777122e-01,2.21660178e-01
251.16577100,2.51242976e-01,2.23732201e-01
251.18164100,2.49966663e-01,2.24306661e-01
251.19751000,2.35536718e-01,2.23440902e-01
251.21340900,2.09819983e-01,2.21253533e-01
251.22929400,1.93056482e-01,2.17933485e-01
251.24516300,2.02400229e-01,2.13716126e-01
251.26104700,2.14439470e-01,2.08855495e-01
251.27691700,2.03752738e-01,2.03633283e-01
251.29280100,2.12925040e-01,1.98304466e-01
251.30867000,2.22840271e-01,1.93114616e-01
251.32455400,2.24869035e-01,1.88245625e-01
251.34043900,2.10534337e-01,1.83837349e-01
251.35630800,1.96999714e-01,1.79964965e-01
251.37219200,1.86389180e-01,1.76626812e-01
251.38807700,1.85189066e-01,1.73771704e-01
251.40394600,1.61224879e-01,1.71295927e-01
251.41983000,1.52252595e-01,1.69050951e-01
251.43569900,1.80312411e-01,1.66876737e-01
251.45156900,1.98256977e-01,1.64603823e-01
251.46745300,2.18068387e-01,1.62077279e-01
251.48333700,1.95542433e-01,1.59175908e-01
251.49922200,1.69282789e-01,1.55818496e-01
251.51509100,1.52090675e-01,1.51978403e-01
251.53097500,1.61282027e-01,1.47670446e-01
251.54684400,1.61101057e-01,1.42976444e-01
251.56272900,1.64749024e-01,1.38006390e-01
251.57859800,1.71321078e-01,1.32924949e-01
251.59446700,1.84789028e-01,1.27904958e-01
251.61035200,1.80140966e-01,1.23128945e-01
251.62623600,1.62682160e-01,1.18785483e-01
251.64212000,1.65330031e-01,1.15039983e-01
251.65799000,1.78788456e-01,1.12032240e-01
251.67387400,1.75111915e-01,1.09858366e-01
251.68974300,2.08191256e-01,1.08583338e-01
251.70562700,2.41251548e-01,1.08225171e-01
251.72149700,2.37279741e-01,1.08767536e-01
251.73736600,2.19811411e-01,1.10161654e-01
251.75325000,2.25383370e-01,1.12340397e-01
251.76911900,2.44175636e-01,1.15219580e-01
251.78500400,2.39765692e-01,1.18726235e-01
251.80087300,2.10534337e-01,1.22788016e-01
251.81675700,2.04686161e-01,1.27371109e-01
251.83262600,2.07181636e-01,1.32456776e-01
251.84851100,2.27002572e-01,1.38081075e-01
251.86438000,2.45575769e-01,1.44295374e-01
251.88026400,2.62691685e-01,1.51207353e-01
251.89614900,3.02066864e-01,1.58932188e-01
251.91201800,3.11696352e-01,1.67592801e-01
251.92790200,2.67101629e-01,1.77335391e-01
251.94377100,2.18249357e-01,1.88250354e-01
251.95965600,2.12801219e-01,2.00429833e-01
251.97552500,2.26269168e-01,2.13865126e-01
251.99139400,2.47804553e-01,2.28515223e-01
252.00726300,2.72968854e-01,2.44249696e-01
252.02314800,2.73902276e-01,2.60873623e-01
252.03901700,2.47309268e-01,2.78062130e-01
252.05490100,2.06305362e-01,2.95486741e-01
252.07077000,1.97980760e-01,3.12698000e-01
252.08665500,1.94551862e-01,3.29277677e-01
252.10252400,1.91961139e-01,3.44730592e-01
252.11839300,2.10610534e-01,3.58628039e-01
252.13426200,2.32184018e-01,3.70565993e-01
252.15014600,2.62491666e-01,3.80214552e-01
252.16601600,2.79350414e-01,3.87304934e-01
252.18190000,2.74683303e-01,3.91701705e-01
252.19776900,2.62939328e-01,3.93362565e-01
252.21365400,2.85522431e-01,3.92372885e-01
252.22952300,3.26421564e-01,3.88930711e-01
252.24540700,3.44347081e-01,3.83330432e-01
252.26126100,3.26735880e-01,3.75980251e-01
252.27714500,3.12410706e-01,3.67312276e-01
252.29301500,3.42565959e-01,3.57854561e-01
252.30889900,3.81388704e-01,3.48117904e-01
252.32476800,4.09524717e-01,3.38640864e-01
